"","phecode","ctrl_w_dz","ctrl_exp","case_w_dz","case_exp","hazard_ratio","pval","PheWASString"
"981","509",27,14.0737061650295,0,12.9262938349705,4.91525024265954e-09,0.994651009140925,"Respiratory failure, insufficiency, arrest"
"982","509.1",170,147.553283577928,88,110.446716422072,0.676843720995933,0.00371437504140778,"Respiratory failure"
"983","509.2",50,33.2374455745585,9,25.7625544254415,0.220025720192329,3.41200228059893e-05,"Respiratory insufficiency"
"984","509.3",3,2.25082402792638,0,0.749175972073622,5.99595832483975e-09,0.998650279475441,"Pulmonary insufficiency or respiratory failure following trauma and surgery"
"985","509.5",0,0,0,0,NA,NA,"Respiratory arrest"
"986","509.8",15,22.6806708088756,19,11.3193291911244,3.44447502627554,0.00402974773259477,"Dependence on respirator [Ventilator] or supplemental oxygen"
"987","510",35,22.1626153703067,2,14.8373846296933,0.0767980540301193,0.00044589830315671,"Other diseases of lung"
"988","510.1",1,0.5,0,0.5,4.57392213748181e-09,0.998963794752077,"Lung involvement in conditions classified elsewhere"
"989","510.2",0,0,0,0,NA,NA,"Lung transplant"
"990","512",0,0,0,0,NA,NA,"Wheezing and painful respiration"
"991","512.1",19,16.7611330173685,9,11.2388669826315,0.687826708585861,0.370349462306692,"Wheezing"
"992","512.2",10,8.75639494996724,3,4.24360505003276,0.589958613545267,0.441232607850959,"Painful respiration"
"993","512.3",7,4.48390551305243,0,2.51609448694757,5.51311429681403e-09,0.997574684610765,"Abnormal chest sounds"
"994","512.7",251,212.729566641519,130,168.270433358481,0.643624685950127,6.05721302501164e-05,"Shortness of breath"
"995","512.8",194,158.298873471188,82,117.701126528812,0.552432964748292,9.90104543896783e-06,"Cough"
"996","512.9",142,113.788297727659,57,85.2117022723408,0.521128104367034,4.37757444252272e-05,"Other dypnea"
"997","513",5,4.45749098052483,3,3.54250901947517,0.750574217561487,0.697203889790285,"Respiratory abnormalities"
"998","513.3",3,4.62677577369453,4,2.37322422630547,3.40383671442753,0.179250770360902,"Hypoventilation"
"999","513.31",1,1.92873095103572,2,1.07126904896428,4.39546926039494,0.263660354946829,"Apnea"
"1000","513.32",1,1.53675027262814,1,0.463249727371865,255663498.328787,0.998960140015996,"Orthopnea"
"1001","513.4",4,2.57869113943,1,2.42130886057,0.265672663866838,0.236074486141432,"Hyperventilation"
"1002","513.8",5,3.88849845283096,1,2.11150154716904,0.329216313249056,0.326050108688645,"Disorders of diaphragm"
"1003","514",52,53.3782610335228,35,33.6217389664772,1.07665424487431,0.749226892469403,"Abnormal findings examination of lungs"
"1004","514.1",1,0.865938430983118,0,0.134061569016882,1.20953191529814e-08,0.999370558891409,"Abnormal pulmonary function"
"1005","514.2",9,9.47183584401757,4,3.52816415598243,1.270885091064,0.735602861201291,"Solitary pulmonary nodule"
"1006","516",0,0,0,0,NA,NA,"Abnormal sputum"
"1007","516.1",13,9.46533926811291,3,6.53466073188709,0.316642723042578,0.0767301139993398,"Hemoptysis"
"1008","519",3,2.15347887890343,1,1.84652112109657,0.387704518503641,0.412445506889847,"Diseases of respiratory system"
"1009","519.1",2,2.03791966406264,2,1.96208033593736,1.03866462052509,0.969743464056084,"Tracheostomy complications"
"1010","519.2",4,3.27403927685711,1,1.72596072314289,0.436814953225492,0.474426179644329,"Respiratory complications"
"1011","519.8",9,6.58182933741716,3,5.41817066258284,0.398907612486237,0.17073315922907,"Other diseases of respiratory system"
"1012","519.9",25,15.7794249911453,2,11.2205750088547,0.104841874562177,0.00226093699565531,"Symptoms involving respiratory system"
"1013","520",0,0,0,0,NA,NA,"Disorders of tooth development"
"1014","520.1",0,0,0,0,NA,NA,"Hereditary disturbances in tooth structure"
"1015","520.2",5,3.72784297400175,1,2.27215702599825,0.314454402986323,0.296515740873981,"Disturbances in tooth eruption"
"1016","521",0,0,0,0,NA,NA,"Diseases of hard tissues of teeth"
"1017","521.1",2,3.64316205841684,4,2.35683794158316,3.33772235848524,0.179696712429091,"Dental caries"
"1018","521.2",0,0,0,0,NA,NA,"Dental abrasion, erosion and attrition"
"1019","521.4",0,0,0,0,NA,NA,"Tooth complications likely association with other diseases"
"1020","522",0,0,0,0,NA,NA,"Diseases of pulp and periapical tissues"
"1021","522.1",0,0,0,0,NA,NA,"Pulpitis and necrosis of tooth pulp"
"1022","522.5",6,4.60067385523966,1,2.39932614476034,0.301752456972713,0.275101114450868,"Periapical abscess"
"1023","523",3,2.13360007271025,0,0.866399927289753,8.44646611160387e-09,0.998478863731212,"Gingival and periodontal diseases"
"1024","523.1",0,0.5,1,0.5,218630744.187826,0.998963788577821,"Gingivitis"
"1025","523.3",0,0,0,0,NA,NA,"Periodontitis (acute or chronic)"
"1026","523.31",1,0.565407350295554,0,0.434592649704446,5.79949526071671e-09,0.998989670937866,"Acute periodontitis"
"1027","523.32",0,0,0,0,NA,NA,"Chronic periodontitis"
"1028","524",0,0.550529355149182,1,0.449470644850818,741014439.246814,0.999337478351962,"Dentofacial anomalies, including malocclusion"
"1029","524.3",0,0,0,0,NA,NA,"Anomalies of tooth position/malocclusion"
"1030","525",4,5.4363267173185,6,4.5636732826815,1.8032788372095,0.364838617492148,"Other diseases of the teeth and supporting structures"
"1031","525.1",2,1.28398791540786,0,0.716012084592145,6.01248107285154e-09,0.998677333474788,"Loss of teeth or edentulism"
"1032","525.2",0,0,0,0,NA,NA,"Atrophy of edentulous alveolar ridge"
"1033","526",5,4.04766505988169,0,0.952334940118309,7.21724804405195e-09,0.998418548102359,"Diseases of the jaws"
"1034","526.1",0,0,0,0,NA,NA,"Cysts of the jaws"
"1035","526.3",1,0.500731350560702,0,0.499268649439298,4.58730646784844e-09,0.998963931374963,"Anomalies of jaw size/symmetry"
"1036","526.4",3,2.10059679391967,0,0.899403206080329,5.40693768719647e-09,0.998562070983648,"Temporomandibular joint disorders"
"1037","526.41",6,7.09134651920058,4,2.90865348079942,1.91794975413412,0.402847354740142,"Temporomandibular joint disorder NOS"
"1038","526.42",5,5.09350374331688,1,0.906496256683123,1.17732634739583,0.900703982754538,"Arthralgia/ankylosis of temporomandibular joint"
"1039","526.5",0,0.520113314447592,1,0.479886685552408,237595336.707092,0.998960692086557,"Inflammatory conditions of jaw"
"1040","526.8",0,0,0,0,NA,NA,"Exostosis of jaw"
"1041","526.9",0,0,0,0,NA,NA,"Jaw disease NOS"
"1042","527",0,0,0,0,NA,NA,"Diseases of the salivary glands"
"1043","527.1",1,0.508388675288361,0,0.491611324711639,4.72789175757241e-09,0.998965790202486,"Hypertrophy of salivary gland"
"1044","527.2",5,4.53273416745105,2,2.46726583254895,0.703969286018337,0.691918845421972,"Sialoadenitis"
"1045","527.7",4,4.13615070967628,3,2.86384929032372,1.08712125801397,0.914833826263524,"Disturbance of salivary secretion"
"1046","527.8",0,0,0,0,NA,NA,"Other specified diseases of the salivary glands"
"1047","528",2,1.74590700720367,0,0.254092992796333,9.45568219743505e-09,0.999163308773211,"Diseases of the oral soft tissues"
"1048","528.1",3,1.59382168618768,0,1.40617831381232,5.08374094639337e-09,0.99822371847043,"Stomatitis and mucositis"
"1049","528.11",1,1,0,0,NA,NA,"Ulcerative stomatitis & mucositis"
"1050","528.12",1,1.04084334722014,1,0.959156652779863,1.08528980232317,0.953880896518998,"Oral aphthae"
"1051","528.3",1,0.721084337349398,0,0.278915662650602,8.93014506085921e-09,0.999130883712465,"Cellulitis and abscess of oral soft tissues"
"1052","528.4",0,0,0,0,NA,NA,"Cysts of oral soft tissues"
"1053","528.41",0,0,0,0,NA,NA,"Cyst of the salivary gland"
"1054","528.5",1,2.05184736739928,2,0.948152632600721,244525551.011765,0.998529965015548,"Diseases of lips"
"1055","528.6",0,0.572301967038809,1,0.427698032961191,826039463.880971,0.999340644163672,"Leukoplakia of oral mucosa"
"1056","528.7",0,0,0,0,NA,NA,"Sialolithiasis"
"1057","529",1,0.756756756756757,0,0.243243243243243,9.68760697762098e-09,0.999178430457374,"Diseases of the tongue"
"1058","529.1",2,1.52771618625277,0,0.472283813747228,5.08631753059386e-09,0.998971987850002,"Glossitis"
"1059","529.6",1,1.17143323345299,1,0.828566766547008,1.41396897337744,0.806532900829917,"Glossodynia"
"1060","530",2,1.01565217391304,0,0.984347826086956,4.71674718009757e-09,0.998537187729424,"Diseases of esophagus"
"1061","530.1",21,15.4480270017417,5,10.5519729982583,0.327617084794226,0.0274886395964407,"Esophagitis, GERD and related diseases"
"1062","530.11",301,289.031841725853,223,234.968158274147,0.908064916511012,0.284022849264214,"GERD"
"1063","530.12",5,7.09070776398786,6,3.90929223601214,2.63792010518428,0.172842299924975,"Ulcer of esophagus"
"1064","530.13",9,7.44505838808441,4,5.55494161191559,0.583850782706406,0.377785002205231,"Barrett's esophagus"
"1065","530.14",43,32.8150301947912,11,21.1849698052088,0.373743777843688,0.00434111310577149,"Reflux esophagitis"
"1066","530.15",1,1.01945539735552,1,0.980544602644484,1.03969742564946,0.978042979968653,"Eosinophilic esophagitis"
"1067","530.2",10,7.02088694402584,3,5.97911305597416,0.34736568694399,0.109890320062972,"Esophageal bleeding"
"1068","530.3",4,3.64318473878621,1,1.35681526121379,0.627520050366294,0.696323636186216,"Stricture and stenosis of esophagus"
"1069","530.5",5,4.27294313010688,1,1.72705686989312,0.446681851645092,0.483750672462535,"Disorders of esophageal motility"
"1070","530.6",0,0,0,0,NA,NA,"Diverticulum of esophagus, acquired"
"1071","530.7",1,0.675071360608944,0,0.324928639391056,7.97483450787137e-09,0.999078214233685,"Gastroesophageal laceration-hemorrhage syndrome"
"1072","530.9",2,3.95230589419055,4,2.04769410580945,6.30910075164405,0.106681449370785,"Heartburn"
"1073","531",0,0,0,0,NA,NA,"Peptic ulcer"
"1074","531.1",3,3.41638343937977,3,2.58361656062024,1.3529016183736,0.722829142362085,"Hemorrhage from gastrointestinal ulcer"
"1075","531.2",10,7.55652462991852,3,5.44347537008148,0.403402644821079,0.173385390279403,"Gastric ulcer"
"1076","531.3",6,6.06508088884148,4,3.93491911115852,1.02906988365031,0.965512704133069,"Duodenal ulcer"
"1077","531.4",10,8.79687345143764,6,7.20312654856236,0.720901541781066,0.535248186044549,"Peptic ulcers"
"1078","531.5",2,2.03317942325661,1,0.966820576743388,1.06870045152052,0.962544087930128,"Gastrojejunal ulcer"
"1079","532",148,147.291430879496,106,106.708569120504,0.987714058357938,0.925545191804764,"Dysphagia"
"1080","533",4,2.26624636238336,0,1.73375363761664,5.78447939319525e-09,0.997981695914196,"Heartburn"
"1081","535",0,0,0,0,NA,NA,"Gastritis and duodenitis"
"1082","535.1",11,9.21380765263095,5,6.78619234736905,0.603136311275425,0.357454126219728,"Acute gastritis"
"1083","535.2",10,6.55766843580146,1,4.44233156419854,0.139387880727798,0.0618657754716447,"Atrophic gastritis"
"1084","535.6",3,3.66372541855184,3,2.33627458144816,1.71600708334084,0.555377861724888,"Duodenitis"
"1085","535.8",10,8.15098833991178,4,5.84901166008822,0.546692963149357,0.314057279331571,"Other specified gastritis"
"1086","535.9",49,37.6207502768715,11,22.3792497231285,0.346068078637081,0.00195299283762543,"Gastritis and duodenitis, NOS"
"1087","536",0,0.514301329932592,1,0.485698670067408,231817995.60564,0.998961320337755,"Disorders of function of stomach"
"1088","536.3",25,18.7674217979825,6,12.2325782020175,0.341408043336827,0.0207742247299544,"Gastroparesis"
"1089","536.7",17,12.2697170755898,4,8.73028292441019,0.318418235981255,0.0415218798359608,"Complications of gastrostomy, colostomy and enterostomy"
"1090","536.8",17,11.443594777618,3,8.55640522238201,0.228835609009254,0.019243985585766,"Dyspepsia and disorders of function of stomach"
"1091","537",14,10.7109891733641,4,7.28901082663593,0.401098292545835,0.113351693587186,"Other disorders of stomach and duodenum"
"1092","537.1",3,3.74306267449344,4,3.25693732550656,1.53410219706801,0.575771853178732,"Lesions of stomach and duodenum"
"1093","539",37,60.4847633540271,58,34.5152366459729,3.47360617875571,3.91326777650459e-07,"Bariatric surgery"
"1094","540",0,0,0,0,NA,NA,"Appendiceal conditions"
"1095","540.1",1,1.00088626633736,1,0.999113733662641,1.00177410594313,0.998999955264057,"Appendicitis"
"1096","540.11",7,6.62984486547941,3,3.37015513452059,0.825126669422276,0.79216373468763,"Acute appendicitis"
"1097","550",2,1.01119469819094,0,0.988805301809063,4.67501869154891e-09,0.998536442155108,"Abdominal hernia"
"1098","550.1",6,6.03202421677201,4,3.96797578322799,1.01491558592222,0.982621146420398,"Inguinal hernia"
"1099","550.2",27,20.8931146273408,8,14.1068853726592,0.415694103286406,0.032946390410226,"Diaphragmatic hernia"
"1100","550.3",1,0.517068645640074,0,0.482931354359926,4.88823301070648e-09,0.998968316213243,"Femoral hernia"
"1101","550.4",7,7.22429754218592,4,3.77570245781407,1.10697339099774,0.879476796163617,"Umbilical hernia"
"1102","550.5",11,7.94621142947305,2,5.05378857052695,0.26267667903271,0.0873806702069534,"Ventral hernia"
"1103","550.6",7,4.52154154959994,1,3.47845845040006,0.18091645650371,0.111165469885509,"Incisional hernia"
"1104","555",0,0,0,0,NA,NA,"Inflammatory bowel disease"
"1105","555.1",17,11.4784954786531,5,10.5215045213469,0.318163517238421,0.0247467163639772,"Crohn's disease"
"1106","555.2",10,9.96812757202029,8,8.03187242797971,0.992683335980964,0.98778059892491,"Ulcerative colitis"
"1107","555.21",1,3.449645663927,5,2.550354336073,8.16282112373182,0.0671374372031499,"Ulcerative colitis (chronic)"
"1108","556",1,0.609547559672248,0,0.390452440327752,6.65753529570723e-09,0.99901899614301,"Ulceration of the lower GI tract"
"1109","556.1",0,0,0,0,NA,NA,"Ulceration of intestine"
"1110","556.11",2,1.11355065390624,0,0.886449346093757,5.61274022325709e-09,0.998565000871779,"Angiodysplasia of intestine"
"1111","557",2,5.02231475209654,6,2.97768524790346,5.91953059798623,0.0375197776401603,"Intestinal malabsorption"
"1112","557.1",3,5.3870312022137,5,2.6129687977863,7.20291388708524,0.0784582170257061,"Celiac or tropical sprue"
"1113","557.11",2,1.09342776214764,0,0.90657223785236,5.32734581622046e-09,0.998559904788703,"Celiac disease"
"1114","557.8",2,1.12083333333333,0,0.879166666666667,5.50287094041505e-09,0.998571399930972,"Other specified intestinal malabsorption"
"1115","557.9",5,2.64098260688355,0,2.35901739311645,5.02397571434952e-09,0.997704548945816,"Intestinal malabsorption NOS"
"1116","558",56,41.0731547586534,13,27.9268452413466,0.323771383924379,0.000308422204383893,"Noninfectious gastroenteritis"
"1117","559",2,2.00235837153727,2,1.99764162846273,1.00236115995867,0.998118290970232,"Ileostomy status"
"1118","560",0,0,0,0,NA,NA,"Intestinal obstruction without mention of hernia"
"1119","560.1",23,16.8937813540033,4,10.1062186459967,0.261044361182454,0.0153329078482796,"Paralytic ileus"
"1120","560.2",6,6.06963820732613,4,3.93036179267387,1.03268505549591,0.962221097541737,"Impaction of intestine"
"1121","560.3",6,3.69508438480279,0,2.30491561519721,5.21519029857308e-09,0.997714394350126,"Peritoneal or intestinal adhesions"
"1122","560.4",29,25.227499195438,12,15.772500804562,0.629227976720704,0.197913382320681,"Other intestinal obstruction"
"1123","561",26,25.9289697465452,14,14.0710302534548,0.991232071415602,0.980054296826056,"Symptoms involving digestive system"
"1124","561.1",150,124.196008122629,61,86.8039918773707,0.562049954332415,0.000213753734417175,"Diarrhea"
"1125","561.2",36,30.1690575479216,12,17.8309424520784,0.530346663925149,0.0672179506098435,"Flatulence"
"1126","562",0,0,0,0,NA,NA,"Diverticulosis and diverticulitis"
"1127","562.1",34,27.0143210545911,12,18.9856789454089,0.482795908901379,0.0336623816758535,"Diverticulosis"
"1128","562.2",19,18.0597753782533,8,8.94022462174666,0.829351193622905,0.678187094606637,"Diverticulitis"
"1129","563",192,173.068592109917,113,131.931407890083,0.760685721781403,0.0244498767245023,"Constipation"
"1130","564",11,10.4595218389662,5,5.54047816103385,0.837041062542028,0.758428030755799,"Functional digestive disorders"
"1131","564.1",42,37.6257056938084,25,29.3742943061916,0.756053259749753,0.27496043587774,"Irritable Bowel Syndrome"
"1132","564.8",13,11.3607269771945,5,6.63927302280548,0.632134860430679,0.401454379612779,"Abnormal findings on exam of gastrointestinal tract/abdominal area"
"1133","564.9",6,6.55462694779212,5,4.44537305220788,1.25381446881887,0.722714250197857,"History of diseases of digestive system"
"1134","565",20,17.4932356116396,9,11.5067643883604,0.667411709001845,0.327012615577675,"Anal and rectal conditions"
"1135","565.1",0,0,0,0,NA,NA,"Anal and rectal polyp"
"1136","567",16,12.2898334021594,5,8.71016659784058,0.417831784287549,0.0954032681064862,"Peritonitis and retroperitoneal infections"
"1137","568",1,2.00179705055215,2,0.998202949447847,219420352.386947,0.998534292688193,"Other disorders of peritoneum"
"1138","568.1",3,3.67081716898378,4,3.32918283101622,1.47185663662249,0.613329242450651,"Peritoneal adhesions (postoperative) (postinfection)"
"1139","569",17,13.5396823942139,6,9.46031760578608,0.484749726888608,0.13562762826367,"Other disorders of intestine"
"1140","569.1",2,2.12744477649751,1,0.872555223502487,1.29291182366795,0.856025973862474,"Toxic gastroenteritis and colitis"
"1141","569.2",1,2.79449532118822,4,2.20550467881178,5.28950918392572,0.140379095031484,"Gastrointestinal complications"
"1142","571",0,0,0,0,NA,NA,"Chronic liver disease and cirrhosis"
"1143","571.5",46,45.2173614032668,29,29.7826385967332,0.953127695960583,0.846542521652235,"Chronic nonalcoholic liver disease"
"1144","571.51",32,26.9226620857936,15,20.0773379142064,0.603256623525138,0.118242589640032,"Cirrhosis of liver without mention of alcohol"
"1145","571.6",1,1,0,0,NA,NA,"Biliary cirrhosis"
"1146","571.8",34,23.5525315664648,8,18.4474684335352,0.283977522618531,0.00156094741385281,"Liver abscess and sequelae of chronic liver disease"
"1147","571.81",10,8.28839913896914,5,6.71160086103086,0.611587504471202,0.373499735250085,"Portal hypertension"
"1148","572",27,19.3777228148941,6,13.6222771851059,0.29442654189244,0.00772650387669353,"Ascites (non malignant)"
"1149","573",15,12.213559598402,5,7.78644040159795,0.50054400218164,0.19120579131435,"Disorders of liver"
"1150","573.1",0,0.55245941361764,1,0.44754058638236,747905552.006146,0.99933765932702,"Chronic passive congestion of liver"
"1151","573.2",8,5.1781042685995,2,4.8218957314005,0.267649797601676,0.0957235857510523,"Liver replaced by transplant"
"1152","573.3",3,3.89960761287118,4,3.10039238712882,1.68370622298395,0.496768387046958,"Hepatomegaly"
"1153","573.4",7,8.46238759695003,7,5.53761240304997,1.60174020039909,0.40703012011946,"Acute and subacute necrosis of liver"
"1154","573.5",11,9.49218268922079,5,6.50781731077921,0.638117195105615,0.421700407032434,"Jaundice"
"1155","573.6",7,17.6415453164177,23,12.3584546835823,5.32204283158392,0.000226229282825225,"Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]"
"1156","573.7",38,43.2800355568829,31,25.7199644431171,1.44967224575346,0.161290394950484,"Abnormal results of function study of liver"
"1157","573.8",8,4.69289811062085,0,3.30710188937915,5.58709799148368e-09,0.997215783658598,"Other specified disorders of liver"
"1158","573.9",39,38.9549263081039,24,24.0450736918961,0.996526219760731,0.989913025733471,"Abnormal serum enzyme levels"
"1159","573.91",25,14.1928162520251,0,10.8071837479749,5.19761575020317e-09,0.995044470495965,"Elevated levels of transaminase or lactic acid dehydrogenase"
"1160","574",0,0,0,0,NA,NA,"Cholelithiasis and cholecystitis"
"1161","574.1",26,21.2312732233034,10,14.7687267766966,0.536813069800132,0.101340954583462,"Cholelithiasis"
"1162","574.11",2,3.79910310800102,5,3.20089689199898,3.00148654306048,0.191050503751033,"Cholelithiasis with acute cholecystitis"
"1163","574.12",4,3.77173843491196,2,2.22826156508804,0.843506183155198,0.845697681694057,"Cholelithiasis with other cholecystitis"
"1164","574.2",6,5.70256513455073,3,3.29743486544927,0.850501080665522,0.82768338016495,"Calculus of bile duct"
"1165","574.3",11,10.9705762454418,5,5.02942375455818,0.990207265405999,0.986430563197504,"Cholecystitis without cholelithiasis"
"1166","575",0,0,0,0,NA,NA,"Other biliary tract disease"
"1167","575.1",2,1.05751552795031,0,0.942484472049689,5.06314133766161e-09,0.998547609141945,"Cholangitis"
"1168","575.2",7,5.76710490099415,3,4.23289509900585,0.561339312259398,0.415317065921528,"Obstruction of bile duct"
"1169","575.6",1,1,0,0,NA,NA,"Cholesterolosis of gallbladder"
"1170","575.7",9,7.86117441179789,4,5.13882558820211,0.655720082406261,0.498999798665627,"Other disorders of gallbladder"
"1171","575.8",10,7.03268526026604,0,2.96731473973396,6.29244357015477e-09,0.997292468049353,"Other disorders of biliary tract"
"1172","575.9",0,0,0,0,NA,NA,"Nonspecific abnormal findings on exam of biliary tract"
"1173","577",9,5.86582339310292,1,4.13417660689708,0.152063248395335,0.0752499475664974,"Diseases of pancreas"
"1174","577.1",29,20.2580131373633,7,15.7419868626367,0.297403455381778,0.00439040569690152,"Acute pancreatitis"
"1175","577.2",8,5.3736337633464,2,4.6263662366536,0.288185408626611,0.116348314541143,"Chronic pancreatitis"
"1176","577.3",6,3.62574757104206,1,3.37425242895794,0.178096281979796,0.110494573743782,"Cyst and pseudocyst of pancreas"
"1177","578",0,0,0,0,NA,NA,"Gastrointestinal hemorrhage"
"1178","578.1",20,20.0133343510403,13,12.9866656489597,1.00189848978,0.995975314247849,"Hematemesis"
"1179","578.2",28,25.9439364623606,12,14.0560635376394,0.769998473666798,0.471042088486148,"Blood in stool"
"1180","578.8",36,31.730374754887,14,18.269625245113,0.648491822985824,0.186952143498992,"Hemorrhage of rectum and anus"
"1181","578.9",54,45.9854549033425,22,30.0145450966575,0.596353751065694,0.0489344791833638,"Hemorrhage of gastrointestinal tract"
"1182","579",32,21.4254239020989,4,14.5745760979011,0.169221512095616,0.000910206783981673,"Other symptoms involving abdomen and pelvis"
"1183","579.2",3,3.96482548739332,3,2.03517451260668,2.27428757214181,0.380128566183187,"Splenomegaly"
"1184","579.8",0,3.6864444652402,7,3.3135555347598,669010787.34297,0.998245777266701,"Nonspecific abnormal findings in stool contents"
"1185","580",0,0,0,0,NA,NA,"Nephritis; nephrosis; renal sclerosis"
"1186","580.1",0,0,0,0,NA,NA,"Glomerulonephritis"
"1187","580.11",1,0.837715321849501,0,0.162284678150499,1.14601961914599e-08,0.999312603091884,"Proliferative glomerulonephritis"
"1188","580.12",2,1.71290131514005,1,1.28709868485995,0.660948810426428,0.737223170721955,"Non-proliferative glomerulonephritis"
"1189","580.13",1,0.539211342490031,0,0.460788657509969,5.30186704864331e-09,0.998976609919094,"Acute glomerulonephritis, NOS"
"1190","580.14",1,0.5,0,0.5,4.57392213880316e-09,0.998963794753789,"Chronic glomerulonephritis"
"1191","580.2",4,2.07781277235017,0,1.92218722764983,4.92122623593029e-09,0.997938510228624,"Nephrotic syndrome without mention of glomerulonephritis"
"1192","580.3",0,0,0,0,NA,NA,"Nephritis and nephropathy without mention of glomerulonephritis"
"1193","580.31",3,2.57984136723158,2,2.42015863276842,0.710289288836678,0.708061979907747,"Nephritis and nephropathy in diseases classified elsewhere"
"1194","580.32",2,2.46452902432122,2,1.53547097567878,1.64284545021082,0.628463620121914,"Nephritis & nephropathy"
"1195","580.4",2,2.13448066477021,1,0.865519335229785,1.31675876926197,0.847003508211236,"Renal sclerosis, NOS"
"1196","585",0,0,0,0,NA,NA,"Renal failure"
"1197","585.1",197,183.334616164726,128,141.665383835274,0.832258943248405,0.11476909138575,"Acute renal failure"
"1198","585.2",38,24.6637339929021,5,18.3362660070979,0.164935340339571,0.000171085147364895,"Renal failure NOS"
"1199","585.3",111,89.6229893410114,53,74.3770106589886,0.564035319541216,0.000717930424547944,"Chronic renal failure"
"1200","585.31",52,64.9591454371001,62,49.0408545628999,1.65194058442089,0.0116044986852692,"Renal dialysis"
"1201","585.32",37,29.523114873211,18,25.476885126789,0.556885646856993,0.0433460236053657,"End stage renal disease"
"1202","585.33",34,67.6476243417682,81,47.3523756582318,4.13133382665943,7.08614085596422e-10,"Chronic Kidney Disease, Stage III"
"1203","585.34",14,18.7256673698947,16,11.2743326301053,2.14404911243383,0.0633675936247478,"Chronic Kidney Disease, Stage IV"
"1204","585.4",18,23.9098046663865,23,17.0901953336135,1.9107728649622,0.0544672810891586,"Chronic kidney disease, Stage I or II"
"1205","586",69,47.6123439004204,14,35.3876560995796,0.260819839368647,5.62289253585159e-06,"Other disorders of the kidney and ureters"
"1206","586.1",0,0,0,0,NA,NA,"Anatomical abnormatilies of kidney and ureters"
"1207","586.11",0,0,0,0,NA,NA,"Small kidney"
"1208","586.12",1,1,0,0,NA,NA,"Vesicoureteral reflux"
"1209","586.2",17,14.6604804748842,7,9.33951952511578,0.62503442772394,0.310107420707065,"Cyst of kidney, acquired"
"1210","586.3",1,1.80547602289528,2,1.19452397710472,3.41846071500816,0.341767894251692,"Vascular disorders of kidney/hypertrophy"
"1211","586.4",4,3.17487028049388,1,1.82512971950612,0.395373067740916,0.422581716269446,"Stricture/obstruction of ureter"
"1212","587",8,5.34999130905039,2,4.65000869094961,0.281243851785591,0.110566450558331,"Kidney replaced by transpant"
"1213","588",4,5.2197123288179,4,2.7802876711821,2.33780599722787,0.329327792583015,"Disorders resulting from impaired renal function"
"1214","588.1",3,3.01490647566431,2,1.98509352433569,1.0129599163763,0.988939579122746,"Renal osteodystrophy"
"1215","588.2",31,23.0859104820778,10,17.9140895179222,0.403898162031223,0.0137566992431365,"Secondary hyperparathyroidism (of renal origin)"
"1216","589",5,2.90563036992724,0,2.09436963007276,5.4976608321966e-09,0.997788994760659,"Abnormal kidney function"
"1217","590",19,15.146397023119,6,9.85360297688097,0.464078320701193,0.108742669485744,"Infections of kidney"
"1218","591",350,289.2747575303,179,239.7252424697,0.604432795989307,6.97566493881763e-08,"Urinary tract infection"
"1219","592",0,0,0,0,NA,NA,"Cystitis and urethritis"
"1220","592.1",10,7.42617243940567,3,5.57382756059433,0.391569517732263,0.15784270392438,"Cystitis"
"1221","592.11",34,30.4113393131694,18,21.5886606868306,0.732093808285863,0.297711137393043,"Acute cystitis"
"1222","592.12",3,1.97728906306295,0,1.02271093693705,5.20179053088163e-09,0.998470679421114,"Chronic cystitis"
"1223","592.13",4,4.36105288003372,4,3.63894711996628,1.20015860684288,0.797177972271996,"Chronic interstitial cystitis"
"1224","592.2",4,2.80602429933245,0,1.19397570066755,5.57995560471698e-09,0.998321761909693,"Urethritis and urethral syndrome"
"1225","592.21",0,0,0,0,NA,NA,"Urethral syndrome"
"1226","592.3",0,0,0,0,NA,NA,"Urethral stricture due to infecton"
"1227","593",38,32.9684406540621,15,20.0315593459379,0.622693033677333,0.13525215389719,"Hematuria"
"1228","593.1",14,11.3132566640254,4,6.68674333597458,0.452744216519094,0.175572331958673,"Gross hematuria"
"1229","593.2",19,18.8720832634662,10,10.1279167365338,0.977824738959209,0.957325706555418,"Microscopic hematuria"
"1230","594",8,9.54236934888828,9,7.45763065111171,1.49054401649418,0.436159011685462,"Urinary calculus"
"1231","594.1",36,30.8605688486564,18,23.1394311513436,0.652339683929044,0.147755194916412,"Calculus of kidney"
"1232","594.2",4,2.52154113520917,1,2.47845886479083,0.254264791265602,0.22068599841861,"Calculus of lower urinary tract"
"1233","594.3",7,8.22699651086534,8,6.77300348913466,1.39748675587896,0.522292004453917,"Calculus of ureter"
"1234","594.8",4,3.62480757375041,1,1.37519242624959,0.590469828289235,0.667214349944933,"Renal colic"
"1235","595",16,15.711919119913,11,11.288080880087,0.953610927761031,0.906995227131633,"Hydronephrosis"
"1236","596",5,5.55759142922984,4,3.44240857077016,1.34549603691465,0.683757141133599,"Other disorders of bladder"
"1237","596.1",2,1.65667659203223,1,1.34332340796777,0.614151795774692,0.691725708743117,"Bladder neck obstruction"
"1238","596.5",36,30.1584864027263,15,20.8415135972737,0.578655412936438,0.0843926715966263,"Functional disorders of bladder"
